LoanAccount,Max_OverdueAmount,Total_Paid,Total_Scheduled,Min_Outstanding,Has_Early_Overdue
L9F9AAD8C59A1F569AF64A6FDA323F3A8,0.0,15124.0,15124.0,0.0,0
L9F9FC43FC87C19BE04BF68B0F2E4035C,0.0,23294.0,23294.0,0.0,0
L9FA0FFFB17052584B5E54EF2B1795840,0.0,14029.0,14029.0,0.0,0
L9FA148A6FE9F6D73DA92222F7B258D9C,10974.0,10800.0,21774.0,10375.0,1
L9FA2622B5517FB53B4C6BC9E881E38E0,0.0,28648.0,28648.0,0.0,0
L9FA8E7C6C81138716DCB0806C70F3146,0.0,21142.0,21142.0,0.0,0
L9FAA93243DCCBFF5EE3439D76AE4C32B,0.0,14847.0,14847.0,0.0,0
L9FB07817485ED5EDDA1DCFC77CB69847,0.0,11692.0,11692.0,0.0,0
L9FB0A086920038840ACB58D596CF65C4,500.0,11625.0,11625.0,0.0,1
L9FB1A17CCE7734131AECEED4398D260D,0.0,28658.0,28658.0,0.0,0
L9FB2BF916065FFEA69D57965B5126EBA,0.0,57942.0,57942.0,0.0,0
L9FB75B0D690D5C42AFF7E750784B038D,0.0,53014.0,53014.0,0.0,0
L9FBAE7C302CC186734D57A8DA984C860,0.0,13702.0,13702.0,0.0,0
L9FBBB3BE9CC2BFEE0A668800210B7F23,500.0,11594.0,11594.0,0.0,1
L9FBC7C1A1985D42700F1B94327E12097,750.0,17514.0,17514.0,0.0,1
L9FBFB6AD44A0A34FDF4FD7CC76E2DDF7,0.0,11512.0,11512.0,0.0,0
L9FC2471450A03B85E90667AE4DABAF76,32846.0,38846.0,38846.0,0.0,1
L9FC51327C783CB6EF8E0A6B8883A8AD1,3376.0,8500.0,11876.0,3287.0,1
L9FC57E7445EE277264A8913087EC2FCA,0.0,35010.0,35010.0,0.0,0
L9FC7DABD2352C7A0C62E6CD3E4D6F241,0.0,9354.0,9354.0,0.0,0
L9FCA86755874F07A6899F384BF6EBBF3,0.0,22990.0,22990.0,0.0,0
L9FD0E5C44ECC7DB7288516890047A994,0.0,22993.0,22993.0,0.0,0
L9FD450E5520AF8FB4C932B96C4F53CB4,16154.0,7000.0,23154.0,16154.0,1
L9FD4CB30DA9AE2E65166262E9D266F3E,6432.0,1365.0,7797.0,6432.0,1
L9FD56D2EED4E053B8F59B8A2BD5F8062,4227.0,11727.0,11727.0,0.0,1
L9FD7D1926EFE7E658038940B90AC3CA1,0.0,34733.0,34733.0,0.0,0
L9FD86566F7CD3E12A9D872529F81672F,3482.0,8500.0,11982.0,3361.0,1
L9FDB08AB9ADDFC6ABCEC43A32B918A76,0.0,17300.0,17300.0,0.0,0
L9FDBBEB7CD317380190A1D0A5EED049B,30951.0,38451.0,38451.0,0.0,1
L9FDC459BBC93B483A4E10E320CFBD097,0.0,20556.0,20556.0,0.0,0
L9FDF113693C63BAB46A1CE26BB1BA186,0.0,55960.0,55960.0,0.0,0
L9FDFD9AADB38126054BE5147094C4795,7259.0,4500.0,11759.0,7152.0,1
L9FE2FCFF3F7756E4BC4B66B44B9DF8AA,9049.0,18149.0,18149.0,0.0,1
L9FE31668CC51E17A3CD98FBDAD46B193,6808.0,11250.0,18058.0,6543.0,1
L9FE47B315B66A0A77E3EDFFBFC2B58D2,0.0,50122.0,50122.0,0.0,0
L9FE5F0F11C1525139EC1D24A6FA71F83,2933.0,9000.0,11933.0,2820.0,1
L9FE9A1673AC001D99F2A4AB57DE8C360,54138.0,7800.0,61938.0,52640.0,1
L9FEA5167D8C2B053451A5D7580B17DA9,12113.0,5250.0,17363.0,12113.0,1
L9FEC53C0BBB8A9C1D2D6DF0721F41324,0.0,22883.0,22883.0,0.0,0
L9FEEF565DBEA61B39E77D3A4259A0D66,600.0,13963.0,13963.0,0.0,1
L9FF08C99247886101E56AD99A07C5141,22757.0,4600.0,27357.0,22133.0,1
L9FF11E4B8C10AA1EC3CF9881ED43742A,20150.0,3000.0,23150.0,20150.0,1
L9FF43045F021A03F5123E84B83271A26,0.0,17701.0,17701.0,0.0,0
L9FF4948F510378A2C57BFC119B673C3A,0.0,15137.0,15137.0,0.0,0
L9FFAE3C036F9374C02676731825E6D65,0.0,52555.0,52555.0,0.0,0
L9FFDE5582D5BCA3D85424336BB16BD61,0.0,15131.0,15131.0,0.0,0
L9FFE562149CA5A29E66FD51A04C99ED2,0.0,17637.0,17637.0,0.0,0
LA00216CE9B49BC0368187D4528AC99A7,6123.0,7800.0,13923.0,6123.0,1
LA0089560397F639524636054CD7D1075,3800.0,44700.0,44700.0,0.0,1
LA00A27E70D1BD8A07153537D4077564D,21477.0,17600.0,39077.0,19545.0,1
LA00EC3FC0AEA3E22F810B5EBD3B806D7,0.0,9137.0,9137.0,0.0,0
LA00ECF9636DDAF7D6AD746DF7E514383,10769.0,25469.0,25469.0,0.0,1
LA00F1285DB4C881155C0BD1444CE3480,0.0,9354.0,9354.0,0.0,0
LA0109D8E26D534FAB226D6DBC95FA30D,26729.0,31850.0,58579.0,25114.0,1
LA01225B8C9699F5A12884E89595E45AD,2439.0,9500.0,11939.0,2362.0,1
LA012D1F820C9548A50CA2B3A539C2FAA,35350.0,5250.0,40600.0,35350.0,1
LA013254BE99F3D7DAADEC06BFDD93BD3,0.0,19059.0,19059.0,0.0,0
LA0156AE459BAD0AC6F8207DF6E84C318,0.0,11610.0,11610.0,0.0,0
LA01A2B270583D053BCFC6297FAD53871,0.0,13874.0,13874.0,0.0,0
LA01B288A9B1340AEF1A29A6A5071B693,0.0,29536.0,29536.0,0.0,0
LA01BAEC8313FB328DB51143B1B50FEFF,2863.0,9000.0,11863.0,2789.0,1
LA01E79F169CAC538153EF71A7F4F5B7F,0.0,57447.0,57447.0,0.0,0
LA02049DC48605EA6E3BAE6E47B28A0C8,0.0,11567.0,11567.0,0.0,0
LA020B9136AD8B62FE1994900B8306AA5,6356.0,17606.0,17606.0,0.0,1
LA026090DFA5951CA00CCB90EE6097735,48359.0,9800.0,58159.0,47041.0,1
LA0272323DF1D234F98786307E78391D7,8100.0,3500.0,11600.0,8100.0,1
LA02766A0EF8998AE73639FF0F55DA8BC,24151.0,37151.0,37151.0,0.0,1
LA028CE31F3F7779773CFBFDFB718B031,13036.0,29286.0,29286.0,0.0,1
LA02D3C9B43E6B432E6663433B669487C,0.0,31037.0,31037.0,0.0,0
LA02D9E70DC886F387D54DE18138D70CE,0.0,14374.0,14374.0,0.0,0
LA02E19A3D5E5A7BA35FA7DCF1D822F61,10350.0,17250.0,27600.0,9811.0,1
LA02E894552DDCC5461AFBBE4571E2CDC,0.0,30958.0,30958.0,0.0,0
LA02FE6639CEC83EBD8972C6D1951CA97,0.0,69359.0,69359.0,0.0,0
LA030E576D100CABAA80D472BC67932D7,0.0,13981.0,13981.0,0.0,0
LA030F683336A625085E5A92F0EFC3582,0.0,11732.0,11732.0,0.0,0
LA033EB28D689D2177DF2FB59A94D26AE,7827.0,34827.0,34827.0,0.0,1
LA0353322988DAACF6D99DD4DFCC5A1B6,0.0,17541.0,17541.0,0.0,0
LA03872A54B711E3FFCC24948C64EEF0F,0.0,11652.0,11652.0,0.0,0
LA03CE8B14C7EF439A50D3DC3BCA5A2A1,0.0,17863.0,17863.0,0.0,0
LA03E550A96FF4BF78954AEE51020C238,13196.0,10000.0,23196.0,13196.0,1
LA03EFFC045B02373EE156591C1916C62,16834.0,4500.0,21334.0,16379.0,1
LA0412A9304078706039C7B2C7610FF09,0.0,11796.0,11796.0,0.0,0
LA0426EDB28796FBF3C6EBAFA547B7028,0.0,19864.0,19864.0,0.0,0
LA04561915927F44BB910BF17FF5B6636,0.0,11642.0,11642.0,0.0,0
LA046AAD4129F7B4CD0197C01D6CDA046,0.0,29140.0,29140.0,0.0,0
LA047C5289BCCDBF8E52E1E33FD0F4AA4,10296.0,27396.0,27396.0,0.0,1
LA04809503459606BCEA5DBFA4EBAC8A5,0.0,11851.0,11851.0,0.0,0
LA04BF8DCBBD08B5D6FF9A3B416D961BE,0.0,9166.0,9166.0,0.0,0
LA04D59C3519C04A2A75A77F00177F613,3175.0,11675.0,11675.0,0.0,1
LA04D5BC552062ECDD6F12EAE40D5E226,0.0,16350.0,16350.0,0.0,0
LA04E778F921E4DA085C70058E154F314,8136.0,6000.0,14136.0,7923.0,1
LA04E98D69151D2FC03D7E1BD8CFD705D,6263.0,5500.0,11763.0,6100.0,1
LA05066D2BCB12598A754C2DD7C15A99F,0.0,11606.0,11606.0,0.0,0
LA05159CF3CA82CE4E0C6151B703C2748,10876.0,1000.0,11876.0,10581.0,1
LA05452B916AEDC63BB042DA3BF9ADBCD,0.0,23374.0,23374.0,0.0,0
LA058752BAB827EBD14376555D95D3B43,0.0,10118.0,10118.0,0.0,0
LA05911F5945D5DEFC39ECBC74BE94768,3990.0,8000.0,11990.0,3821.0,1
LA05978DFCA33D2538CE496C3D534DA1A,0.0,23196.0,23196.0,0.0,0
LA059B7C82ED6DD1A1DFD78AD4C93D6B1,0.0,11555.0,11555.0,0.0,0
LA05B7D80134D28F186F5E1409F300565,3102.0,12350.0,15452.0,3026.0,1
LA05CBD502C1D64C170B40883BD690650,0.0,32086.0,32086.0,0.0,0
LA05DB5B6E985A3C37E2018EE1EBA3B74,0.0,52941.0,52941.0,0.0,0
LA05E08EA3A291E23CD885EAABD93D981,0.0,17509.0,17509.0,0.0,0
LA05E2405BFC52700DC189A1CD7BE9157,12150.0,5250.0,17400.0,12150.0,1
LA05E869A6348BC7D4883365DC05203D1,0.0,5631.0,5631.0,0.0,0
LA061DD0AE2BDA00DB597D5AAE78BD060,500.0,11801.0,11801.0,0.0,1
LA06375D791A65C13AF635BC7EDEC292C,0.0,39631.0,39631.0,0.0,0
LA064360FDF14AFE37DD7F01F3A7C6022,0.0,14356.0,14356.0,0.0,0
LA067E06595A65EDF6E33D215754920BA,0.0,11559.0,11559.0,0.0,0
LA06A32D31D6167E5FA7F87B84E24C6CE,11271.0,500.0,11771.0,11105.0,1
LA06BD57E1B72782CEA040EA2D96ABEC2,0.0,34257.0,34257.0,0.0,0
LA06C2D8385776A6AFCD0C068ABE144E3,4833.0,11833.0,11833.0,0.0,1
LA070A322B926B267C8548B8644245D5E,0.0,23167.0,23167.0,0.0,0
LA071C0CC5177373345B54A40B5075320,0.0,28420.0,28420.0,0.0,0
LA076A3C70EB667EF52C5424EAA759169,15079.0,0.0,15079.0,15079.0,1
LA07D8D6C8BD285DCF8E2CB7D0E50FB8B,0.0,45677.0,45677.0,0.0,0
LA07E158DFF584BCF23507454B4D898C0,2000.0,23238.0,23238.0,0.0,1
LA083B4D6A8DFBF718FDE7E627936090A,0.0,23071.0,23071.0,0.0,0
LA083BC98FB009FA9DD2895916C2AADAE,0.0,11723.0,11723.0,0.0,0
LA0857CB2FC5364C3D14EECF2EBC603C6,0.0,16457.0,16457.0,0.0,0
LA08780295365DC7954CE2DAB217DA029,0.0,21199.0,21199.0,0.0,0
LA08888F80C175AD3935B4B37DC0E997B,0.0,46652.0,46652.0,0.0,0
LA0896C8433DB070CEF37CA924DA82CC9,19327.0,41227.0,41227.0,0.0,1
LA08BDF8352458C6A4DE470607AEB4D60,0.0,15327.0,15327.0,0.0,0
LA08C1B84A30D4C3FF07975B93B6F55CB,9183.0,9000.0,18183.0,8726.0,1
LA08E4BC5FFAA698D26D2C6118D24F5EE,0.0,28617.0,28617.0,0.0,0
LA08F28C9084FFB5B521E27B3E4BCBBD9,1200.0,27696.0,27696.0,0.0,1
LA0919EDB9E729E097E52E30C2B95DF7B,0.0,17829.0,17829.0,0.0,0
LA091A9F3F0ED126954B99B9DE6B278D7,0.0,11518.0,11518.0,0.0,0
LA091BE30425EB5CCDA30588DF154E4CB,34456.0,13600.0,45056.0,30307.0,1
LA09425B147A75D93CB961DB30465DC44,11748.0,6000.0,17748.0,11435.0,1
LA097D3C7DB3DF083527D174156037209,0.0,40848.0,40848.0,0.0,0
LA09B25C5A0C3ABE8F13009231E439119,0.0,9103.0,9103.0,0.0,0
LA09C5AEB3246142CC5664CF496F695D6,700.0,32969.0,32969.0,0.0,1
LA09E094AA04FA8EEB6B4D259576B67EE,0.0,16229.0,16229.0,0.0,0
LA09FCDCF6F834FB54D65AA8F8852356E,0.0,11526.0,11526.0,0.0,0
LA0A249EB2F9CE380E51490BA622D05DB,18729.0,16500.0,35229.0,18455.0,1
LA0A384CF2FE21EF8C29073B78615F3DD,1000.0,23203.0,23203.0,0.0,1
LA0A3A9DE1A2F7AB25E42E0193A6A2B56,0.0,23182.0,23182.0,0.0,0
LA0A44D3F80152E1C1C66554631AAB7BA,0.0,17305.0,17305.0,0.0,0
LA0A5B0A1DFA1E23F670BE2C7B90E6299,0.0,28832.0,28832.0,0.0,0
LA0AA6F4BFA56D7417ED4F47F08025FB5,500.0,11555.0,11555.0,0.0,1
LA0AB5DB7C67B7D8B0E0C3C307E625A1E,1000.0,22959.0,22959.0,0.0,1
LA0B1A68B0A91CC8D198D292E457309F9,14052.0,7200.0,21252.0,13679.0,1
LA0B1DD0F07F2E3A1DCF5F1BEA83DA449,0.0,17579.0,17579.0,0.0,0
LA0B1F7098B5D73A684D4B8B0302C3427,0.0,17404.0,17404.0,0.0,0
LA0B3EEFC0B5E26DE1CD60AB1BCE6AEEE,0.0,14081.0,14081.0,0.0,0
LA0B4E05EDB781600DFFD893BF89182B5,8838.0,3000.0,11838.0,8600.0,1
LA0B8138F4AF0333F48A5A82A75E9AFAC,15514.0,0.0,15514.0,15079.0,1
LA0BAD4BF9DC5EA4D125AFAF8BC7D4AAE,0.0,17306.0,17306.0,0.0,0
LA0BC716017C481CA9B9F5FF4B74E26AD,1000.0,11686.0,11686.0,0.0,1
LA0BE406D4FBB0DF3FE392E1EF68E1013,0.0,17354.0,17354.0,0.0,0
LA0BF5BECDE6C4FC059AC72C980FE455D,4628.0,10928.0,10928.0,0.0,1
LA0BF74951C97E889CA0B90751172FF9D,15010.0,6300.0,21310.0,14607.0,1
LA0C5220AD0076E98EFE0844419A046AD,0.0,35889.0,35889.0,0.0,0
LA0C571D244D26A7ABF8D3AD67920407A,28973.0,48000.0,76973.0,27642.0,1
LA0C6BA89AC35AD60D8EA38540252D580,3263.0,6400.0,9663.0,3121.0,1
LA0CFE4C99A86FF37028FDCFDCBB622C6,0.0,11805.0,11805.0,0.0,0
LA0D198C1FE05E6832A7EC925AA338313,0.0,11679.0,11679.0,0.0,0
LA0D44183E3DC874C1750BD223FB7A3A8,0.0,11648.0,11648.0,0.0,0
LA0D5772907DCEA6EDF09DB3692CB937E,0.0,58290.0,58290.0,0.0,0
LA0D71E40C715A265A8951ED61D97B796,4069.0,8000.0,12069.0,3886.0,1
LA0D83CF8D5DCDA259E1A4AE85777FF52,36529.0,55279.0,55279.0,0.0,1
LA0D8F0DB4B61DE9D77AEAE6FCF320059,0.0,9283.0,9283.0,0.0,0
LA0DC1B01731AB3C852DBDE6CB15B473F,11400.0,6000.0,17400.0,11400.0,1
LA0E5280093E2333A443DE8166DD2CB8D,0.0,27503.0,27503.0,0.0,0
LA0E67E0EBA0C09E6F878E589C1EC63CE,0.0,13934.0,13934.0,0.0,0
LA0E7B706B7CFC95FEAEEF78CCE67C7D9,0.0,11763.0,11763.0,0.0,0
LA0E95372E07E70D3B9DE6033F2294B5B,500.0,11756.0,11756.0,0.0,1
LA0EBEC20DC10F2F4A0F64DCAEA4B147C,0.0,17773.0,17773.0,0.0,0
LA0EEE09B59AD35C53452A16F11638D6C,0.0,17369.0,17369.0,0.0,0
LA0EF127A56DD8BE186484E77CDD30F85,4412.0,13500.0,17912.0,4243.0,1
LA0F048701B8DA505CFB0D9FC44C07AC3,0.0,9273.0,9273.0,0.0,0
LA0F04D6310780D37E73E7744F2DA886E,0.0,21303.0,21303.0,0.0,0
LA0F449A1D3FF36F48AF6562919F4DB62,5192.0,16200.0,21392.0,5057.0,1
LA0F54DF57C2B0269A4894A6EBC49B6EF,2884.0,9000.0,11884.0,2810.0,1
LA0F7BC47AE2FAD28096A33FF6FC943A9,0.0,25121.0,25121.0,0.0,0
LA0F8722A5928E7D0CFE493A249B3603A,0.0,14847.0,14847.0,0.0,0
LA0FA5E85EB199282CC0F715C8EB4134E,16200.0,24900.0,24900.0,0.0,1
LA0FD8E410566058E3F3980720032FFE3,3702.0,4095.0,7797.0,3702.0,1
LA0FE6F2FCCE75AF847A441966BB0904D,0.0,11500.0,11500.0,0.0,0
LA0FE94D600FA800AEE5AB130EF8A7E52,0.0,20777.0,20777.0,0.0,0
LA0FEE903C6281945E4947D3054B29ACE,0.0,28387.0,28387.0,0.0,0
LA0FEF4AD7ECD7673B8CF5B6520A67728,0.0,15012.0,15012.0,0.0,0
LA10482596FA484930AD84A6C937575F2,10074.0,11700.0,21774.0,9585.0,1
LA1057D1ADFE659AF9DAB889BB6BC2D01,0.0,11797.0,11797.0,0.0,0
LA107237D0C6A293E081F6D8C1EA35234,0.0,37524.0,37524.0,0.0,0
LA10B1B3F55E1FCD4C00EE2C3547D91F2,0.0,46703.0,46703.0,0.0,0
LA10DE2557711183BADF608F1741BDA86,5100.0,6500.0,11600.0,5100.0,1
LA10E506CD54F7B7D93B0B3D62F4D2E40,0.0,14195.0,14195.0,0.0,0
LA10ED2550084B9ACFFAA9E01ABB100DF,0.0,58448.0,58448.0,0.0,0
LA10F57A8201FB5FD752E57CF9CBDB026,0.0,20227.0,20227.0,0.0,0
LA1105A959AB75EE42AB4F020E0CDC5E3,0.0,35383.0,35383.0,0.0,0
LA11552FF726301CEAFDC4224ACEAAD7A,9457.0,29457.0,29457.0,0.0,1
LA1163A89603FBAE211370D918CB8F180,508.0,10071.0,10579.0,489.0,1
LA1184882B480080404540D28230D3EC4,0.0,16182.0,16182.0,0.0,0
LA118CB8F9CEAA7CB05C5F3AC222147C3,4872.0,36750.0,41622.0,4773.0,1
LA11C62B02DD62F3E445CF12E764204CB,2792.0,5005.0,7797.0,2792.0,1
LA11CE48CEF697DAC619356E3D6D60791,8270.0,1755.0,10025.0,8270.0,1
LA122B8E2C259BF120D9AAE291B288879,1250.0,29122.0,29122.0,0.0,1
LA123231BEEFDABA4D79EA55182D73664,0.0,11750.0,11750.0,0.0,0
LA12578AF9B28F404518FF276BC12DB5D,0.0,17216.0,17216.0,0.0,0
LA12579C9657E2085E8BD608ADBC482F8,0.0,17300.0,17300.0,0.0,0
LA126300FF5A0716A7483414F646106E8,7323.0,6600.0,13923.0,7323.0,1
LA12640734042FA5AC575E2C5E69FC77D,9574.0,2000.0,11574.0,9574.0,1
LA128763F7812867C6B3554388C87B965,4418.0,8800.0,13218.0,4248.0,1
LA12C3001450470D53A7ACFBBE8913E1C,0.0,11754.0,11754.0,0.0,0
LA12C5CE4DEA83B4DB0D543482E6D0B70,0.0,17867.0,17867.0,0.0,0
LA13405A502CE79E1918538843319E92E,0.0,11726.0,11726.0,0.0,0
LA134AFB15735D6F9ED8D0CB8ED1D7788,0.0,15950.0,15950.0,0.0,0
LA13521A04290826CA182C6F74EBF8182,0.0,11674.0,11674.0,0.0,0
LA1356F751F6FB4AAA7E5AD75DB164F2C,0.0,11572.0,11572.0,0.0,0
LA137E59F13571D4EA03823CA97119F8B,23524.0,42774.0,42774.0,0.0,1
LA13AC6E5114EC98BBE9F0192BB9D69E9,650.0,15575.0,15575.0,0.0,1
LA13BBC39B4BAD6F1F8A5AD95DA3A1EC0,7771.0,4000.0,11771.0,7653.0,1
LA13DAB53C3A24CCB15329D7EABE682C1,0.0,11707.0,11707.0,0.0,0
LA13E21FF7FCC09D6C5ED899E93E8EE9C,21350.0,19250.0,40600.0,21350.0,1
LA141F9F7E2392055C68B76A5FC33D4A2,0.0,55059.0,55059.0,0.0,0
LA1424B762797B20518F4BED3056E18F9,12800.0,47928.0,47928.0,0.0,1
LA148312A548448FACAB8F6C560F158AE,0.0,52280.0,52280.0,0.0,0
LA149F9B1A02DB0F0D67B9761D0B397DC,15661.0,8000.0,23661.0,15243.0,1
LA14E23F0A80085D43251CC703AF21753,14395.0,22695.0,22695.0,0.0,1
LA1529DC3F0AB8EB37153BF5420F0956D,750.0,17574.0,17574.0,0.0,1
LA153F09B415D62D2C3A7D552E23DF3AA,1500.0,34553.0,34553.0,0.0,1
LA15569BAA227BCB42512BC475AAD13BD,1338.0,10500.0,11838.0,1311.0,1
LA156DEE7FB0FF767C585EB36C60D9B5D,0.0,23378.0,23378.0,0.0,0
LA157A76605FF922A067F24502DFC3336,0.0,23432.0,23432.0,0.0,0
LA15BD04F7219FD2332D11DF0D685FB61,0.0,46650.0,46650.0,0.0,0
LA15FDA69C0173B86FB2B3575A69B9BCC,0.0,46717.0,46717.0,0.0,0
LA16211CBE246C0E38372EE63CD75D328,0.0,17711.0,17711.0,0.0,0
LA163A97918A3BCAEE27CE15A1942B2FE,3831.0,17381.0,17381.0,0.0,1
LA164EEF261E3B015E6C57436E645C515,0.0,11663.0,11663.0,0.0,0
LA1671099DFF30F940700422455BA9B18,7830.0,4000.0,11830.0,7623.0,1
LA168635C3FA640D44D86D36FACBD3844,0.0,69629.0,69629.0,0.0,0
LA16978F71275446E0A3C459469EF0E79,0.0,11715.0,11715.0,0.0,0
LA16C38E0797CA8F5F04977CB8A2A37E8,16196.0,7000.0,23196.0,16196.0,1
LA16D53DCFEB6B73374E0D9E585596C31,10527.0,15147.0,15147.0,0.0,1
LA171ACCADF9720C86BE77203589FD6E3,0.0,5660.0,5660.0,0.0,0
LA1751B66E78B56416391020C3C16F78F,0.0,28832.0,28832.0,0.0,0
LA17ACCDB57B8C25B552CA67450801E12,0.0,44361.0,44361.0,0.0,0
LA17CEED9D20B18E708FEA6396ED35EED,0.0,15227.0,15227.0,0.0,0
LA17E83F11B73B6FD6FB357819916039F,0.0,12900.0,12900.0,0.0,0
LA18309FDBBC4A5CB89E6C000ADB94877,10202.0,7500.0,17702.0,9934.0,1
LA1835C5CCD4ED252C152C421EFA387D3,0.0,280252.0,280252.0,0.0,0
LA1892EC89998C6D6123C5309D791A574,0.0,29747.0,29747.0,0.0,0
LA18B3E5FE14CC5F624AA03DBCA0DDE6A,0.0,15160.0,15160.0,0.0,0
LA194108A3B0594587C81BCE86320C1C0,31015.0,43365.0,43365.0,0.0,1
LA1978F43E2742288D48232B0D1B01978,550.0,13082.0,13082.0,0.0,1
LA1983419297AAFDF083F7AA381EF1B9C,0.0,11775.0,11775.0,0.0,0
LA19903116688A93FD29229B90270583C,20196.0,3000.0,23196.0,20196.0,1
LA19B99A92B4D0EE088E3CC8035DB2699,0.0,11786.0,11786.0,0.0,0
LA19E4533AD5D017ED5EA57E806C675A9,0.0,29345.0,29345.0,0.0,0
LA1A05FA4D0A1B0277DB547DC85D872B0,0.0,21047.0,21047.0,0.0,0
LA1A1053785E323BD22C1F37BB23D22BE,22692.0,6250.0,28942.0,22692.0,1
LA1A29B64863FA1A4F03E4262C2EF1A7F,0.0,24569.0,24569.0,0.0,0
LA1A33C6A993868C82B08C3848E978EAE,0.0,17637.0,17637.0,0.0,0
LA1A531BB3CF951692C08DCCDF6B0AA05,0.0,21150.0,21150.0,0.0,0
LA1A66866B610DEF1DE6E227910C74189,0.0,43387.0,43387.0,0.0,0
LA1AB97BF8F8795F975631A819F2A8436,39691.0,17150.0,56841.0,39691.0,1
LA1AD28039E1303243D966EEBC81A5EA0,0.0,23554.0,23554.0,0.0,0
LA1AD74492B645F560687A988EB93EC18,34578.0,9500.0,44078.0,34578.0,1
LA1B0CCFFBB711A9BCB20C869BB53C3BC,14648.0,650.0,15298.0,14436.0,1
LA1B1FF0E090468DB500E4A69B029CB22,0.0,35386.0,35386.0,0.0,0
LA1B2BDCD33331377A25A4010D33263FD,0.0,18797.0,18797.0,0.0,0
LA1B349A3E1B706918E9028A6E37492C6,14400.0,3000.0,17400.0,14400.0,1
LA1B4D5A38CD09D99E81A88D3B873B74D,15150.0,2250.0,17400.0,15150.0,1
LA1B4FEEC71544A4A49FE9C796913860F,0.0,11805.0,11805.0,0.0,0
LA1B5DB06ECF26174434F88FAD82DC698,0.0,57116.0,57116.0,0.0,0
LA1BAD62E9A4098DE488E01CD9CD6CC79,0.0,11685.0,11685.0,0.0,0
LA1BE1BC6326DF062C5CB66A991E3AD35,9749.0,20399.0,20399.0,0.0,1
LA1C010533C420F1EC4556F38473D517D,0.0,37631.0,37631.0,0.0,0
LA1C57CEA8B4DBCA26512821713A04CCC,0.0,15141.0,15141.0,0.0,0
LA1C612C288F578D45EF00A9F3D81C98E,0.0,35321.0,35321.0,0.0,0
LA1C699F21E4C49661DF1493339BCF0D1,0.0,11533.0,11533.0,0.0,0
LA1D0F0F6B360368CF92445F1D78A58BD,0.0,23183.0,23183.0,0.0,0
LA1D2F4C53552C238EA6DC2328AADAA6F,0.0,11736.0,11736.0,0.0,0
LA1D5CD9EF3B4A4CF261DBDE7A55B7832,0.0,11792.0,11792.0,0.0,0
LA1D6714E3482FEA3B021368B37C5BB6A,5215.0,12900.0,18115.0,4849.0,1
LA1D8D20B10D54F09B3B0556F868CF0F3,0.0,9086.0,9086.0,0.0,0
LA1DB2AB965133321C56FD13E86D7964F,0.0,31778.0,31778.0,0.0,0
LA1DC9643EC349EC327DFF8DC5297A1E8,0.0,58020.0,58020.0,0.0,0
LA1DE54226942299A973BB6D9BD27B2F7,14641.0,13200.0,27841.0,14641.0,1
LA1DEC07A1F177171C0207E1ACE765B10,2265.0,15750.0,18015.0,2208.0,1
LA1DEC4FD767E5D67472A785CA5E95E5C,0.0,29218.0,29218.0,0.0,0
LA1E1F80EB95578187DC0F7618E5B723B,0.0,21579.0,21579.0,0.0,0
LA1E379DB3D86F34612E926E3127D5CE3,15533.0,8000.0,23533.0,15301.0,1
LA1E44230B86C4067EA8A109CCC0174E5,23100.0,17500.0,40600.0,23100.0,1
LA1E965514A51662FD55995078F8B6E49,6675.0,7800.0,14475.0,6316.0,1
LA1EB595B2FF765018578B33EB3CF43BA,0.0,21217.0,21217.0,0.0,0
LA1EBA197B367FAC511EDA87B4A6CACC8,0.0,35366.0,35366.0,0.0,0
LA1EEE1995FC259B74B37462F7C1EC458,8100.0,3500.0,11600.0,8100.0,1
LA1F1D3AD06773BB3EBC4A6020C0AF638,10079.0,10800.0,20879.0,10079.0,1
LA1F345F00C748D9EEFD91CCD93701EA2,0.0,29097.0,29097.0,0.0,0
LA1F443E26F7541FE291FA93B055EFAA1,0.0,14992.0,14992.0,0.0,0
LA1F83107029F841765ABA6D4FE3907E9,0.0,11717.0,11717.0,0.0,0
LA1F9B676D73338D15DEBC04E011B5A8D,0.0,17812.0,17812.0,0.0,0
LA1F9FAD500AF97CB2F1B1E2023E9E2B0,0.0,13967.0,13967.0,0.0,0
LA1FA7F3D173ED9ED563BD60BC7CF95C2,0.0,27930.0,27930.0,0.0,0
LA200BEA9865B310A8BA2EAE37EDEACD0,2435.0,12000.0,14435.0,2372.0,1
LA201047EC048B993AC188FBEC6F9598F,0.0,11538.0,11538.0,0.0,0
LA201B35E6B303193A894D6DE34045F0B,5759.0,12259.0,12259.0,0.0,1
LA205A416508DB5C58A754D29B0289A88,0.0,13955.0,13955.0,0.0,0
LA205BEB53063EB529BC0971240E814BE,0.0,11846.0,11846.0,0.0,0
LA206724A904AEB1D9A076F8CE862E5B3,8319.0,3500.0,11819.0,8100.0,1
LA20B57F5E9C54C6D139727B993ECC0CF,0.0,25580.0,25580.0,0.0,0
LA20DF510A30623772E3A50C6A451EFC2,0.0,19778.0,19778.0,0.0,0
LA20E14B4A6E8EE7B91308C5EA388D814,2963.0,9000.0,11963.0,2864.0,1
LA211B7FD2AE518842007B7E3DED5C859,14208.0,1300.0,15508.0,13809.0,1
LA213BC37CFC0160D5AC6605BC301A4BB,0.0,18424.0,18424.0,0.0,0
